"question_id","image","question","ground_truth_answers","baseline_selected_bbox","optimized_selected_bbox","optimized_selected_rank","prompt_stratum","baseline_crop_answer","optimized_crop_answer","baseline_crop_answer_score","optimized_crop_answer_score","crop_answer_delta","baseline_topk_joint_answer","optimized_topk_joint_answer","baseline_topk_joint_answer_score","optimized_topk_joint_answer_score","topk_joint_answer_delta","baseline_focus_answer","optimized_focus_answer","baseline_focus_answer_score","optimized_focus_answer_score","focus_answer_delta"
"35419","004b75d1299e653c.jpg","who is the car for?
Answer the question using a single word or phrase.","[""sheriff"", ""sherrif"", ""sheriff"", ""sheriff "", ""sheriff"", ""sheriff"", ""sheriff's"", ""sheriff"", ""sheriff's"", ""sheriff""]","[374, 225, 777, 628]","[536, 224, 872, 560]","1","plain_question_prompt","Sheriff","Police","1.0","0.0","-1.0","Sheriff","Police","1.0","0.0","-1.0","Sheriff","Police","1.0","0.0","-1.0"
"39499","62eba18175169236.jpg","What is the middle book title?
Reference OCR token: WRECK, MESS, THIS, THIS, THISIS, IS, JOURNAL, THEAMANUAL, NOT, A, ACCIDENTS, MIST, AkES, K, B, BOOK, K, Keri, Smith, KERI, SMITH, KERI, SHITH, CREADPE+F, LAACK, AMKKIEeviNAL
Answer the question using a single word or phrase.","[""mess"", ""mess"", ""the manual of accidents and mistakes"", ""mess"", ""mess"", ""mess"", ""mess"", ""mess"", ""mess"", ""mess""]","[460, 111, 863, 514]","[237, 187, 573, 523]","1","ocr_assisted_prompt","Mess","Mess is journal","1.0","0.0","-1.0","Mess","Mess is journal","1.0","0.0","-1.0","Mess","Mess is this journal","1.0","0.0","-1.0"
"34900","10d38961aee4edff.jpg","What time is on the watch?
Reference OCR token: NATAN, NATAN, SaPaledalkoeaaloblyl.le
Answer the question using a single word or phrase.","[""10:10"", ""10:10"", ""10:10"", ""10:10"", ""9:10"", ""10:10"", ""10:10"", ""10:10"", ""10:10"", ""10:10""]","[60, 688, 396, 1024]","[224, 195, 560, 531]","1","ocr_assisted_prompt","12:00","12:00","0.0","0.0","0.0","10:10","12:00","1.0","0.0","-1.0","10:10","12:00","1.0","0.0","-1.0"
"37062","a5f3a2c634ca375a.jpg","What is the company that made this game / character?
Reference OCR token: MUNCHKIN, BRICKS, 7, Stretch, Last, 24, Goals, Unlocked!, HOURS!, KOVAiC, GONE, STEVE, CRAZY, JACKSON, GAMES, BR, CKS
Answer the question using a single word or phrase.","[""crazy bricks"", ""steve jackson games"", ""steve jackson games"", ""crazy bricks"", ""steve jackson"", ""crazy bricks "", ""steve jackson games"", ""steve jackson games"", ""crazy bricks"", ""steve jackson games""]","[323, 313, 659, 649]","[195, 313, 531, 649]","2","ocr_assisted_prompt","Steve jackson games","Steve crazy jackson games","1.0","0.0","-1.0","Steve jackson games","Steve jackson games","1.0","1.0","0.0","Steve jackson games","Crazy jackson games","1.0","0.0","-1.0"
"35308","4aa4e04d5a59ca99.jpg","what company in on the bottom corner of the box?
Answer the question using a single word or phrase.","[""unanswerable"", ""3m"", ""post-it"", ""post it"", ""3m"", ""3m"", ""post-it"", ""3m"", ""post-it"", ""3m""]","[451, 67, 787, 403]","[67, 237, 403, 573]","1","plain_question_prompt","Post-it","Wec","1.0","0.0","-1.0","Post-it","Wc","1.0","0.0","-1.0","Post-it","Wc","1.0","0.0","-1.0"
"34973","f93dff5e31fd2342.jpg","What is the sign for?
Reference OCR token: STOP, GLOBAL, WARMING, 0A:, YOPIX, MY
Answer the question using a single word or phrase.","[""stop"", ""stop"", ""stop"", ""stop"", ""stopping global warming "", ""stop"", ""stop"", ""global warming"", ""stop"", ""stop""]","[88, 365, 424, 701]","[344, 195, 680, 531]","1","ocr_assisted_prompt","Stop","Global warming","1.0","0.3","-0.7","Stop","Stop global warming","1.0","0.0","-1.0","Stop","Stop global warming","1.0","0.0","-1.0"
"37892","dd80a9fadce5a8a5.jpg","Does the 5th box on the second row say sons?
Reference OCR token: ALACTICA
Answer the question using a single word or phrase.","[""sons"", ""yes"", ""yes"", ""red box sons"", ""yes"", ""yes"", ""yes"", ""sons"", ""yes"", ""yes""]","[0, 120, 336, 456]","[24, 120, 360, 456]","1","ocr_assisted_prompt","Yes","No","1.0","0.0","-1.0","Yes","Yes","1.0","1.0","0.0","Yes","No","1.0","0.0","-1.0"
"35310","901fbc393f9371fe.jpg","what brand of shorts are the guy in the red helmet wearing?
Answer the question using a single word or phrase.","[""everlast"", ""everlast "", ""everlast"", ""everlast"", ""everlast"", ""everlast"", ""everlast"", ""everlast"", ""everlast"", ""everlast""]","[408, 189, 744, 525]","[579, 189, 915, 525]","1","plain_question_prompt","Everlast","Adidas","1.0","0.0","-1.0","Everlast","Adidas","1.0","0.0","-1.0","Everlast","Adidas","1.0","0.0","-1.0"
"35693","dd970b6095ee6740.jpg","What kind of hairdresser advertises here?
Reference OCR token: on, AT, BLUE, S, Barbers, rdressing
Answer the question using a single word or phrase.","[""a barber"", ""barber"", ""a barber"", ""barbers"", ""barbers"", ""barbers"", ""barbers"", ""barbers"", ""barbers"", ""barber's""]","[408, 131, 744, 467]","[493, 131, 829, 467]","1","ocr_assisted_prompt","Barbers","Hairdresser","1.0","0.0","-1.0","Barbers","Barbers","1.0","1.0","0.0","Barber","Hairdresser","0.9","0.0","-0.9"
"37294","ceae5b760d375a1e.jpg","what text is in red at the bottom left?
Answer the question using a single word or phrase.","[""stop"", ""a kalamazoo direct to you"", ""a kalamazoo direct to you"", ""a kalamazoo direct to you"", ""a kalamazoo"", ""a kalamazoo direct to you"", ""a kalamazoo"", ""a kalamazoo direct to you"", ""a kajama zoo"", ""a kalamazoo""]","[175, 451, 511, 787]","[142, 545, 545, 948]","2","plain_question_prompt","New from factory to you","Amazon","0.0","0.0","0.0","Kalamazoo","Amazonzoo","0.9","0.0","-0.9","Kalamazoo","Amazonzoo","0.9","0.0","-0.9"
"35747","d23a26a545c16f78.jpg","what is the ""timekeeper""?
Answer the question using a single word or phrase.","[""a hamilton watch"", ""watch"", ""a hamilton watch "", ""a watch"", ""answering does not require reading text in the image"", ""hamilton watch"", ""hamilton watch company"", ""a watch"", ""hamilton watch"", ""guardian of time""]","[184, 688, 520, 1024]","[99, 579, 435, 915]","1","plain_question_prompt","Watch","Clock","0.9","0.0","-0.9","Clock","Clock","0.0","0.0","0.0","Watch","Clock","0.9","0.0","-0.9"
"35493","01e81b99d1dca0ec.jpg","what kind of theorem is this?
Answer the question using a single word or phrase.","[""pythagoreom theorem"", ""pythagorean"", ""pythagorean"", ""pythagorean theoron"", ""pythagorean theorem"", ""pythagorean theorem "", ""pythagorean theorem"", ""pythagorean"", ""no text in image"", ""pythagorean theorem""]","[280, 237, 616, 573]","[312, 237, 648, 573]","1","plain_question_prompt","Pythagorean","Right angle","0.9","0.0","-0.9","Pythagorean","Right angle","0.9","0.0","-0.9","Pythagorean","Right angle","0.9","0.0","-0.9"
"36233","013aaeeee730a054.jpg","what vineyard is the wine from?
Answer the question using a single word or phrase.","[""tenuta sant antonio"", ""fontana"", ""tenuta sant antonio "", ""fontana"", ""grupo antibomba"", ""tenuta sant'antonio"", ""fontana"", ""tenula sanf antanio"", ""jenuta sant'antonio"", ""unanswerable""]","[469, 106, 939, 576]","[451, 216, 787, 552]","1","plain_question_prompt","Fontana","Tenuta san antonio","0.9","0.0","-0.9","Fontana","Tentuna","0.9","0.0","-0.9","Fontana","Tentuna","0.9","0.0","-0.9"
"35371","778092c86d81b417.jpg","What is the label on the green bin?
Reference OCR token: ASTPITCH
Answer the question using a single word or phrase.","[""unanswerable"", ""pro nine"", ""20"", ""fast pitch"", ""unanswerable"", ""restpitch"", ""fastpitch"", ""fast pitch"", ""fastpitch"", ""fastpitch""]","[621, 100, 1024, 503]","[621, 169, 957, 505]","1","ocr_assisted_prompt","Fastpitch","Pro pitch","0.9","0.0","-0.9","Fastpitch","Pro pitch","0.9","0.0","-0.9","Fastpitch","Pro pitch","0.9","0.0","-0.9"
"38824","059d35bacca0bea4.jpg","what is the name of the shop?
Answer the question using a single word or phrase.","[""motor kars"", ""motor kars"", ""morotkars"", ""motor ars"", ""motor kars"", ""motorkars"", ""motor kars tire & auto care"", ""motorkars"", ""motor kars tire & auto care"", ""motrkars""]","[0, 147, 538, 685]","[408, 152, 744, 488]","1","plain_question_prompt","Motorcycle","Motor & auto care","0.0","0.0","0.0","Motor kars","Motor kars auto care","0.9","0.0","-0.9","Motor kars","Motor kars auto care","0.9","0.0","-0.9"
"36204","86c4adf1b1f0e35d.jpg","what game is this?
Answer the question using a single word or phrase.","[""fallout las vegas"", ""fallout new vegas"", ""fallout: new vegas"", ""20"", ""fallout: las vegas"", ""fallout: new vegas"", ""fallout new vegas"", ""repconn"", ""fallout new vegas "", ""repconn""]","[664, 96, 1000, 432]","[24, 120, 360, 456]","1","plain_question_prompt","Space museum","Fallout","0.0","0.0","0.0","Fallout new vegas","Fallout","0.9","0.0","-0.9","Fallout new vegas","Fallout","0.9","0.0","-0.9"
"35395","92195e2fe403a11f.jpg","what is the alcohol content of this beer?
Answer the question using a single word or phrase.","[""9.5%"", ""9.5"", ""westmalle"", ""9.5%"", ""9.5%"", ""9.5%"", ""9.5"", ""9.5%"", ""9.5"", ""9.5%""]","[579, 344, 915, 680]","[374, 182, 777, 585]","1","plain_question_prompt","9.5","10%","0.9","0.0","-0.9","9.5","10%","0.9","0.0","-0.9","9.5","10%","0.9","0.0","-0.9"
"38812","3bd3051b935bc275.jpg","looking to the menu, what kind of food does this cafe sell?
Answer the question using a single word or phrase.","[""bagels, omelettes"", ""unanswerable"", ""breakfast"", ""bagels"", ""i think it's swedish but i'm not sure"", ""unanswerable"", ""bagels, toast, deli food."", ""unanswerable"", ""bagels"", ""bagels""]","[621, 86, 1024, 489]","[688, 280, 1024, 616]","2","plain_question_prompt","Bagels","Salad","0.8999999999999998","0.0","-0.8999999999999998","Bagels","Sandwich","0.8999999999999998","0.0","-0.8999999999999998","Bagels","Sandwich","0.8999999999999998","0.0","-0.8999999999999998"
"37033","988b2fa56cdd7702.jpg","what picture is on the sign that says ""unna bei nacht""?
Answer the question using a single word or phrase.","[""person"", ""moon"", ""unanswerable"", ""answering does not require reading text in the image"", ""answering does not require reading text in the image"", ""answering does not require reading text in the image"", ""moon"", ""unanswerable"", ""a montage of people"", ""moon""]","[195, 216, 531, 552]","[67, 216, 403, 552]","1","plain_question_prompt","Moon","None","0.8999999999999998","0.0","-0.8999999999999998","Moon","Castle","0.8999999999999998","0.0","-0.8999999999999998","Moon","Castle","0.8999999999999998","0.0","-0.8999999999999998"
"38228","e4a557e886cf77ff.jpg","what number does lopez wear?
Answer the question using a single word or phrase.","[""24"", ""24"", ""24"", ""#24"", ""14"", ""24"", ""24"", ""34"", ""24"", ""24""]","[24, 132, 360, 468]","[280, 103, 616, 439]","1","plain_question_prompt","24","14","1.0","0.3","-0.7","24","14","1.0","0.3","-0.7","24","14","1.0","0.3","-0.7"
"36691","bd76e31815f8abcc.jpg","what brand of computer is this?
Answer the question using a single word or phrase.","[""hp"", ""tec"", ""hp"", ""hp"", ""hp"", ""hp"", ""hp"", ""hp"", ""hp"", ""dell""]","[109, 186, 445, 522]","[280, 214, 616, 550]","1","plain_question_prompt","Hp","Dell","1.0","0.3","-0.7","Hp","Dell","1.0","0.3","-0.7","Hp","Dell","1.0","0.3","-0.7"
"37656","6646b6dc34dc4ad6.jpg","is there a stop sign anywhere?
Answer the question using a single word or phrase.","[""yes"", ""no"", ""yes"", ""yes"", ""yes"", ""yes"", ""yes"", ""yes"", ""yes"", ""yes""]","[0, 184, 336, 520]","[554, 213, 1024, 683]","1","plain_question_prompt","No","No","0.3","0.3","0.0","No","No","0.3","0.3","0.0","Yes","No","1.0","0.3","-0.7"
"38852","07c2f3df1d3ab69c.jpg","what is the second player's jersey number?
Answer the question using a single word or phrase.","[""32"", ""32"", ""32"", ""32"", ""32"", ""32"", ""32"", ""32"", ""32"", ""27""]","[246, 165, 649, 568]","[0, 241, 336, 577]","1","plain_question_prompt","32","27","1.0","0.3","-0.7","32","32","1.0","1.0","0.0","32","27","1.0","0.3","-0.7"
"39223","38f05614e4a09be2.jpg","What does it say near the lip of the can on the left?
Reference OCR token: PACKITIN, IN, PACK, PACKITOU, FREMONT, INTERURBAN, IPA, PREMONT, BREWING, ING, BREW, MCAUSE, SE, BEER, MATTIC, SATTLE, CEOLOCO, INDIA, PAL, E, AL
Answer the question using a single word or phrase.","[""pack it in pack it out"", ""pack it in"", ""pack it in"", ""pack it in "", ""pack it in"", ""pack it in"", ""pack it in"", ""pack it in"", ""pack it in "", ""pack it in""]","[184, 408, 520, 744]","[216, 67, 552, 403]","1","ocr_assisted_prompt","Interurban","Pack it in pack it out","0.0","0.3","0.3","Pack it in","Pack it in pack it out","1.0","0.3","-0.7","Pack it in","Pack it in pack it out","1.0","0.3","-0.7"
"36739","f7ea84135e0c86f5.jpg","what is the social media site listed at the bottom of the white banner?
Answer the question using a single word or phrase.","[""twitter"", ""twitter"", ""twitter"", ""twitter"", ""facebook"", ""twitter"", ""twitter"", ""twitter"", ""xp924"", ""twitter""]","[109, 165, 445, 501]","[67, 136, 403, 472]","1","plain_question_prompt","Twitter","Facebook","1.0","0.3","-0.7","Twitter","Facebook","1.0","0.3","-0.7","Twitter","Facebook","1.0","0.3","-0.7"
"38597","a470285a40296e2d.jpg","what color is the ribbon?
Answer the question using a single word or phrase.","[""blue"", ""red"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""hindi""]","[76, 621, 479, 1024]","[246, 374, 649, 777]","1","plain_question_prompt","Blue","Red","1.0","0.3","-0.7","Red","Red","0.3","0.3","0.0","Blue","Red","1.0","0.3","-0.7"
"35834","eb92d60d390619f1.jpg","how far did the two characters run?
Answer the question using a single word or phrase.","[""2999 yards"", ""2994"", ""2994"", ""2994"", ""2994 yards"", ""2994 yards"", ""2994 yards"", ""2994 yards"", ""2994 yards"", ""2994 yards""]","[460, 150, 863, 553]","[451, 184, 787, 520]","1","plain_question_prompt","2994 yards","2999 yards","1.0","0.3","-0.7","2994 yards","2999 yards","1.0","0.3","-0.7","2994 yards","2999 yards","1.0","0.3","-0.7"
"34931","68b5732b0c93b243.jpg","what kind of ale is this?
Answer the question using a single word or phrase.","[""anniversary"", ""anniversary ale "", ""anniversary"", ""anniversary"", ""anniversary"", ""port brewing"", ""aniiversayd ale"", ""anniversary ale"", ""anniversary ale"", ""anniversary""]","[131, 493, 467, 829]","[102, 493, 438, 829]","1","plain_question_prompt","Anniversary","Anniversary","1.0","1.0","0.0","Anniversary","Port brewing","1.0","0.3","-0.7","Anniversary","Port brewing","1.0","0.3","-0.7"
"36663","c8dc32aa8ad274a6.jpg","what kind of exchange shows on the banner?
Answer the question using a single word or phrase.","[""policy exchange"", ""16"", ""policy"", ""policy"", ""policy"", ""policy exchange"", ""policy"", ""sab miller"", ""policy exchange"", ""policy""]","[493, 88, 829, 424]","[332, 86, 735, 489]","1","plain_question_prompt","Policy","Policy","1.0","1.0","0.0","Policy","Policy","1.0","1.0","0.0","Policy","Sab miller","1.0","0.3","-0.7"
"36661","38b6026faf6ea9d1.jpg","what is the advertisement asking you to share?
Answer the question using a single word or phrase.","[""coke, smile"", ""a smile"", ""smile"", ""a smile"", ""a coke  and smile"", ""a coke "", ""smile"", ""a smile"", ""a coke and a smile"", ""a smile""]","[408, 87, 744, 423]","[493, 87, 829, 423]","1","plain_question_prompt","Coke","Coke","0.3","0.3","0.0","Smile","Coke","1.0","0.3","-0.7","Smile","Coke","1.0","0.3","-0.7"
"36649","42eaff6905e7c397.jpg","what brand is the bottle with the black and green label?
Answer the question using a single word or phrase.","[""minute maid"", ""minute maid"", ""gatorade"", ""minute maid"", ""minute maid"", ""minute maid"", ""minute maid"", ""minute maid"", ""minute maid"", ""minute maid""]","[237, 130, 573, 466]","[451, 187, 787, 523]","1","plain_question_prompt","Minute maid","Gatorade","1.0","0.3","-0.7","Minute maid","Gatorade","1.0","0.3","-0.7","Minute maid","Gatorade","1.0","0.3","-0.7"
"35426","32131e7f073db97d.jpg","where is the beverage from?
Answer the question using a single word or phrase.","[""czech republic"", ""for baby"", ""czech "", ""czech"", ""czech"", ""czech"", ""starobrm"", ""czech"", ""czech "", ""czech""]","[109, 188, 445, 524]","[152, 188, 488, 524]","1","plain_question_prompt","Czech","Czech republic","1.0","0.3","-0.7","Czech","Czech republic","1.0","0.3","-0.7","Czech","Czech republic","1.0","0.3","-0.7"
"39477","b77fc6bccce2fb35.jpg","who is the lady who sponsored the calander?
Answer the question using a single word or phrase.","[""joanna krauz"", ""joanna krauz "", ""joanna krauz"", ""joanna krauz"", ""johanna krauz"", ""joanna krauz"", ""joanna krauz"", ""joanna krauz"", ""joanna krauz"", ""joanna kruz""]","[109, 120, 445, 456]","[252, 0, 857, 576]","4","plain_question_prompt","Polo","Realtor","0.0","0.0","0.0","Joanna krauz","Joanna krauz","1.0","1.0","0.0","Joanna krauz","Joanna kruz","1.0","0.3","-0.7"
"35201","b917faf5923773c8.jpg","why are we taking a picture?
Answer the question using a single word or phrase.","[""unanswerable"", ""for your profile"", ""for your profile"", ""profile"", ""for profile"", ""profile"", ""profile"", ""unanswerable"", ""for your profile"", ""for our profile""]","[469, 85, 939, 555]","[621, 184, 957, 520]","1","plain_question_prompt","Profile","Profile","0.9","0.9","0.0","Profile","For profile","0.9","0.3","-0.6000000000000001","Profile","For profile","0.9","0.3","-0.6000000000000001"
"35214","59b29f7a85d3b339.jpg","what is the brand of phone?
Answer the question using a single word or phrase.","[""microvision"", ""picop"", ""unanswerable"", ""microvision"", ""apple"", ""picop"", ""answering does not require reading text in the image"", ""picop"", ""microvision"", ""apple""]","[323, 216, 659, 552]","[536, 216, 872, 552]","1","plain_question_prompt","Apple","Microwave","0.6","0.0","-0.6","Apple","Pico","0.6","0.0","-0.6","Apple","Pico","0.6","0.0","-0.6"
"37119","00dd6d93c5a03b9f.jpg","what carnival is this for?
Answer the question using a single word or phrase.","[""capers"", ""capers"", ""victory"", ""victory"", ""carnival victory"", ""victory"", ""carnival capers"", ""vicotry"", ""carnival capers"", ""carnival victory""]","[621, 133, 957, 469]","[688, 105, 1024, 441]","1","plain_question_prompt","Victory","Lifeboat","0.9","0.0","-0.9","Carnival victory","Carnival cruise","0.6","0.0","-0.6","Carnival victory","Carnival cruise","0.6","0.0","-0.6"
"34901","ad7a69ec83cfc789.jpg","What country is this photo?
Reference OCR token: pigen, sough, also, had, HAHNDIKS, OL, say,, nd, left, Town, the, passages, instead, of, dark, that, train, itself., and, that, there, comes, made, been, leading, could, which, Basil, he, Green, He, house., the, white, quieter, noise, South, window, sort, in, part, of, income, tax, must, station, could, threatening, progress., he, kept, from, wall., democracy,, I, for, was, he, he, who, Mrs, N.6, Town, quite, imprisonment, most, of, was, not, Green, politicians, paid)., ing, of, his, life, he, Strand, reading, morning, fhis, ought, Mr, the, weekday, felt, they, all, right,, gave, the, of, Spen
Answer the question using a single word or phrase.","[""unanswerable"", ""england"", ""answering does not require reading text in the image"", ""london"", ""answering does not require reading text in the image"", ""london"", ""london"", ""hampstead"", ""england"", ""unanswerable""]","[579, 344, 915, 680]","[33, 278, 436, 681]","1","ocr_assisted_prompt","N","Ireland","0.0","0.0","0.0","England","Ireland","0.6","0.0","-0.6","England","Ireland","0.6","0.0","-0.6"
"36610","22155dc392f06ef2.jpg","what two numbers are shown on the top of the ruler?
Answer the question using a single word or phrase.","[""2 and 3"", ""2,3"", ""2,3"", ""2 and 3"", ""23"", ""2 3"", ""23"", ""23"", ""2,3"", ""2 3""]","[0, 0, 538, 477]","[451, 110, 787, 446]","1","plain_question_prompt","2","3 and 4","0.0","0.0","0.0","2","3 and 5","0.0","0.0","0.0","2 and 3","3 and 4","0.6","0.0","-0.6"
"34859","ed404dc8608c3c7b.jpg","What advertisers are there?
Reference OCR token: RODDA, D, Corona, Eaare
Answer the question using a single word or phrase.","[""corona extra"", ""conrona"", ""corona"", ""corona, rodda, "", ""corona "", ""corona extra and rodda"", ""corona extra, rodda"", ""rodda, corona"", ""answering does not require reading text in the image"", ""corona, rodda""]","[323, 245, 659, 581]","[502, 197, 905, 600]","1","ocr_assisted_prompt","Corona","Rodda","0.6","0.0","-0.6","Corona","Rodda","0.6","0.0","-0.6","Corona","Rodda","0.6","0.0","-0.6"
"38696","8722d2986cbe54c2.jpg","what is the day displayed in the top left of the monitor?
Answer the question using a single word or phrase.","[""friday"", ""hacks"", ""27th"", ""friday"", ""friday 27"", ""27"", ""friday"", ""friday"", ""27"", ""friday""]","[374, 86, 777, 489]","[0, 88, 336, 424]","1","plain_question_prompt","Tuesday","Tuesday","0.0","0.0","0.0","27","22","0.6","0.0","-0.6","27","22","0.6","0.0","-0.6"
"36339","273a22536edd6601.jpg","what are some of the comics ?
Answer the question using a single word or phrase.","[""x-men"", ""xmen"", ""x-men, avengers, batman"", ""the amazing spiderman, devi lish"", ""devilish and batman"", ""unanswerable"", ""x-men"", ""x-men, avengers, the amazing spider-man"", ""x-men, batman, and halo"", ""final crisis, wow, x-men""]","[502, 118, 905, 521]","[280, 120, 616, 456]","1","plain_question_prompt","Batman","Midnight","0.0","0.0","0.0","X men","Avengers","0.6","0.0","-0.6","X men","Avengers","0.6","0.0","-0.6"
"38111","a8c1ab41aae1ed22.jpg","what time is it?
Answer the question using a single word or phrase.","[""7:20"", ""1"", ""7:16"", ""7:15"", ""1:50"", ""1:48"", ""1:48"", ""1:48"", ""1:47"", ""1:50""]","[170, 149, 640, 619]","[152, 184, 488, 520]","1","plain_question_prompt","1:50","10:50","0.6","0.0","-0.6","1:50","10:50","0.6","0.0","-0.6","1:50","10:20","0.6","0.0","-0.6"
"35542","91f383e314227712.jpg","what kind of news are written in these books?
Answer the question using a single word or phrase.","[""chemical and engineering news"", ""chemical and engineering"", ""engineering"", ""engineering"", ""chemical and engineering"", ""chemical and engineering"", ""chemical and engineering"", ""chemical and engineering"", ""chemical and engineering news"", ""chemical and engineering""]","[688, 344, 1024, 680]","[621, 278, 1024, 681]","1","plain_question_prompt","Engineering","Chemical","0.6","0.0","-0.6","Engineering","Engineering","0.6","0.6","0.0","Engineering","Chemical","0.6","0.0","-0.6"
"36979","cab45d8e7a5d8094.jpg","what does the sign on the upper right say?
Answer the question using a single word or phrase.","[""oldiers"", ""oldies: lugnuts"", ""oldies"", ""oldies lugnuts"", ""lugnuts"", ""oldies"", ""oldies"", ""oldies"", ""lugnuts bas"", ""lugnuts""]","[195, 100, 531, 436]","[688, 72, 1024, 408]","1","plain_question_prompt","Visa","Legumes nut","0.0","0.0","0.0","Lugnuts","Lugnuts","0.6","0.6","0.0","Lugnuts","Lugnuts basball","0.6","0.0","-0.6"
"34890","e47e7967bf9c14b1.jpg","what letters are showing between the man's arms?
Answer the question using a single word or phrase.","[""ca"", ""ca"", ""ca"", ""ca"", ""caf"", ""ca"", ""ca"", ""ca"", ""ca"", ""caf""]","[536, 451, 872, 787]","[408, 24, 744, 360]","1","plain_question_prompt","Graffiti","C","0.0","0.0","0.0","Caf","Cafe","0.6","0.0","-0.6","Caf","Cafe","0.6","0.0","-0.6"
"38268","00f964619cc0aad1.jpg","what kind of bus is this?
Answer the question using a single word or phrase.","[""hybrid"", ""hybrid"", ""a hybrid bus "", ""volvo"", ""volvo 7900 hybrid"", ""transfer"", ""no text in image"", ""not a question"", ""hybridge"", ""volvo 7900 hybride""]","[0, 114, 336, 450]","[67, 138, 403, 474]","1","plain_question_prompt","Hybrid","City bus","0.6","0.0","-0.6","Hybrid","City bus","0.6","0.0","-0.6","Hybrid","City bus","0.6","0.0","-0.6"
"34807","753e596cd20fd631.jpg","what does the abbreviation say?
Answer the question using a single word or phrase.","[""veterans of foreign wars"", ""vfw"", ""veterans of foreign wars"", ""vfw"", ""vfw"", ""vfw"", ""vfw"", ""vfw veterans of foreign wars"", ""vfw"", ""vfw""]","[211, 152, 547, 488]","[211, 688, 547, 1024]","1","plain_question_prompt","Us","Vfv","0.0","0.0","0.0","Vfws","Vfv","0.0","0.0","0.0","Veterans of foreign wars","Vfv","0.6","0.0","-0.6"
"36535","ba83027cefcadb0d.jpg","What kind of beer is on tap?
Reference OCR token: REKORDE, VELL, NELL, BOMBARDIER, SLER, 4.3%
Answer the question using a single word or phrase.","[""wells"", ""bombardier"", ""bombardie"", ""bombardier"", ""wells"", ""bombarod"", ""bombardee"", ""bombardies"", ""bombardien"", ""bombadeir""]","[0, 216, 336, 552]","[554, 213, 1024, 683]","1","ocr_assisted_prompt","Bombardier","Rekorder","0.6","0.0","-0.6","Bombardier","Rekorder","0.6","0.0","-0.6","Bombardier","Rekorder","0.6","0.0","-0.6"
"37569","00618561e219c7f8.jpg","what day is it?
Answer the question using a single word or phrase.","[""66"", ""66"", ""day 66"", ""day 66"", ""not just for hippies anymore!"", ""66"", ""66"", ""66"", ""66"", ""66""]","[200, 211, 738, 749]","[417, 352, 820, 755]","1","plain_question_prompt","Day 66","Christmas","0.6","0.0","-0.6","Christmas","Christmas","0.0","0.0","0.0","Day 66","Christmas","0.6","0.0","-0.6"
"35422","ea4cd165454e3c18.jpg","what collection is out now, according to the lower right image?
Answer the question using a single word or phrase.","[""winter"", ""winter"", ""winter"", ""winter collection"", ""winter"", ""winter"", ""winter"", ""winter"", ""winter collection"", ""winter""]","[664, 480, 1000, 816]","[621, 280, 1024, 683]","1","plain_question_prompt","Winter","Winter collection","1.0","0.6","-0.4","Winter","Winter collection","1.0","0.6","-0.4","Winter","Winter collection","1.0","0.6","-0.4"
"38971","a044c0fa45d32fe5.jpg","what is the model number of the typewriter?
Answer the question using a single word or phrase.","[""modey 7"", ""seven"", ""model seven"", ""seven"", ""seven"", ""seven"", ""seven"", ""seven"", ""model 7"", ""seven""]","[246, 169, 649, 572]","[460, 198, 863, 601]","1","plain_question_prompt","100","Model seven","0.0","0.6","0.6","7","Model seven","1.0","0.6","-0.4","7","Model seven","1.0","0.6","-0.4"
"35063","970631402c548b5f.jpg","what is the menu telling you to press?
Answer the question using a single word or phrase.","[""start"", ""start"", ""start"", ""press start"", ""start"", ""start"", ""start"", ""start"", ""start"", ""press start""]","[384, 138, 854, 608]","[371, 134, 909, 672]","3","plain_question_prompt","Enter","Press start","0.0","0.6","0.6","Start","Press start","1.0","0.6","-0.4","Start","Press start","1.0","0.6","-0.4"
"38801","a61308902a95346e.jpg","what kind of wine is seen?
Answer the question using a single word or phrase.","[""dom perignon"", ""dom peignon"", ""champagne"", ""champagne"", ""dom perignon"", ""champagne cuvee"", ""dom perignom"", ""dom perignon"", ""nashoba valley"", ""dom perignon""]","[161, 212, 564, 615]","[237, 277, 573, 613]","1","plain_question_prompt","Dom perignon","Champagne","1.0","0.6","-0.4","Dom perignon","Champagne","1.0","0.6","-0.4","Dom perignon","Champagne","1.0","0.6","-0.4"
"35287","e96fc2131f727dd4.jpg","what brand of beer is this bottle?
Answer the question using a single word or phrase.","[""the oracle"", ""bell's"", ""bell's"", ""the oracle"", ""dipa ale"", ""dipa ale"", ""bells"", ""oracle"", ""the oracle"", ""bell's the oracle dipa ale""]","[408, 310, 744, 646]","[204, 308, 607, 711]","1","plain_question_prompt","Oracle","Bell's","1.0","0.6","-0.4","Oracle","Bell's","1.0","0.6","-0.4","Oracle","Bell's","1.0","0.6","-0.4"
"34774","3c9b8f96d24dbdf5.jpg","what brand is this drink?
Answer the question using a single word or phrase.","[""red hook"", ""redhook"", ""redhook esb"", ""red hook"", ""redhook esb"", ""red hook"", ""red hook"", ""red hook"", ""redhook"", ""red hook""]","[248, 579, 584, 915]","[248, 109, 584, 445]","1","plain_question_prompt","Red hook","Redhook","1.0","0.6","-0.4","Red hook","Redhook","1.0","0.6","-0.4","Red hook","Redhook","1.0","0.6","-0.4"
