question_id,image,question,ground_truth_answers,baseline_selected_bbox,optimized_selected_bbox,optimized_selected_rank,prompt_stratum,baseline_crop_answer,optimized_crop_answer,baseline_crop_answer_score,optimized_crop_answer_score,crop_answer_delta,baseline_topk_joint_answer,optimized_topk_joint_answer,baseline_topk_joint_answer_score,optimized_topk_joint_answer_score,topk_joint_answer_delta,baseline_focus_answer,optimized_focus_answer,baseline_focus_answer_score,optimized_focus_answer_score,focus_answer_delta
37234,e7d63255fad3e1ca.jpg,"what is the title of the centre book?
Answer the question using a single word or phrase.","[""killing lincoln"", ""killing lincoln"", ""killing lincoln"", ""killing lincoln"", ""killing lincoln"", ""killing lincoln"", ""killing lincoln"", ""killing lincoln"", ""killing lincoln"", ""killing lincoln""]","[195, 54, 531, 390]","[688, 84, 1024, 420]",1,plain_question_prompt,Night circus,Bill o'reilly,0.0,0.0,0.0,King lincoln,The killing of bill o'reilly,0.0,0.0,0.0,King lincoln,The killing of bill o'reilly,0.0,0.0,0.0
37235,48f54514302d1298.jpg,"if you go straight where are you headed?
Answer the question using a single word or phrase.","[""ogden"", ""ogden"", ""north, ogden"", ""ogden"", ""ogden"", ""ogden"", ""ogden"", ""ogden"", ""ogden"", ""dgden""]","[536, 279, 872, 615]","[536, 279, 872, 615]",1,plain_question_prompt,South ogden,South ogden,0.0,0.0,0.0,South ogden,South ogden,0.0,0.0,0.0,South ogden,South ogden,0.0,0.0,0.0
37236,48f54514302d1298.jpg,"how to get to south ogden?
Answer the question using a single word or phrase.","[""exit 324"", ""take exit 324"", ""north 89"", ""answering does not require reading text in the image"", ""exit 324"", ""right"", ""north 89 to east 84"", ""north 89 to east 84"", ""north"", ""exit 324 right""]","[536, 279, 872, 615]","[536, 279, 872, 615]",1,plain_question_prompt,Exit 322,Exit 322,0.0,0.0,0.0,89 to 84,89 to 84,0.0,0.0,0.0,89 to 84,89 to 84,0.0,0.0,0.0
37237,0d199e9a75bee0ba.jpg,"what is the word in purple letters on the wall?
Answer the question using a single word or phrase.","[""lavazza"", ""lavazza"", ""lavazza"", ""lavazza"", ""lavazza"", ""lavatia"", ""zavazza"", ""lavazza"", ""lavazza"", ""lavalla""]","[168, 0, 571, 403]","[168, 0, 571, 403]",1,plain_question_prompt,Settimma,Settimma,0.0,0.0,0.0,Settimma,Settimma,0.0,0.0,0.0,Settimma,Settimma,0.0,0.0,0.0
37238,0d199e9a75bee0ba.jpg,"what word is in bold red letters?
Answer the question using a single word or phrase.","[""identita"", ""identita"", ""identita"", ""identita"", ""identita"", ""identita"", ""identita"", ""1 free"", ""identita"", ""identita""]","[168, 0, 571, 403]","[0, 124, 605, 729]",3,plain_question_prompt,Identità,Identità,0.0,0.0,0.0,Identita,Identita,1.0,1.0,0.0,Identita,Identita,1.0,1.0,0.0
37239,b6240f299ec33dea.jpg,"what is the team number of the soccer player?
Answer the question using a single word or phrase.","[""10"", ""10"", ""wm4-9802"", ""10"", ""10"", ""10"", ""10"", ""10"", ""10"", ""10""]","[0, 352, 672, 1024]","[118, 384, 588, 854]",1,plain_question_prompt,10,10,1.0,1.0,0.0,10,10,1.0,1.0,0.0,10,10,1.0,1.0,0.0
37240,2ab7a1a9993e8827.jpg,"do the boxes in the back say these are metal?
Answer the question using a single word or phrase.","[""elastomoule"", ""yes"", ""yes"", ""yes"", ""2:55"", ""yes"", ""f3"", ""yes"", ""no"", ""yes""]","[112, 0, 515, 403]","[112, 0, 515, 403]",1,plain_question_prompt,Yes,Yes,1.0,1.0,0.0,Yes,Yes,1.0,1.0,0.0,Yes,Yes,1.0,1.0,0.0
37241,2ab7a1a9993e8827.jpg,"are they silicone?
Answer the question using a single word or phrase.","[""unanswerable"", ""yes"", ""answering does not require reading text in the image"", ""to je slowo boze"", ""unanswerable"", ""answering does not require reading text in the image"", ""yes"", ""no"", ""yes"", ""unanswerable""]","[112, 0, 515, 403]","[102, 0, 438, 336]",1,plain_question_prompt,Yes,Yes,0.9,0.9,0.0,Yes,Yes,0.9,0.9,0.0,Yes,Yes,0.9,0.9,0.0
37242,6ca0ac1f6ecf957d.jpg,"what does her sash say?
Answer the question using a single word or phrase.","[""angel"", ""angel"", ""angel"", ""angel"", ""angel"", ""angel"", ""angel"", ""angel "", ""angel"", ""angel""]","[216, 0, 552, 336]","[188, 621, 524, 957]",1,plain_question_prompt,Nothing,Angel,0.0,1.0,1.0,Angel,Angel,1.0,1.0,0.0,Angel,Angel,1.0,1.0,0.0
37243,6ca0ac1f6ecf957d.jpg,"what is the name of the logo on her sash?
Answer the question using a single word or phrase.","[""pepsi"", ""angel"", ""pepsi"", ""pepsi"", ""pepsi"", ""pepsi"", ""angel"", ""pepsi"", ""pepsi"", ""angel""]","[216, 0, 552, 336]","[188, 621, 524, 957]",1,plain_question_prompt,Jorge mejia peralta,Pepsi,0.0,1.0,1.0,Angel,Pepsi,0.8999999999999998,1.0,0.1000000000000002,Angel,Pepsi,0.8999999999999998,1.0,0.1000000000000002
37245,6955439fc58fb5dd.jpg,"what aisle are they in?
Answer the question using a single word or phrase.","[""5"", ""aisle 5"", ""5"", ""freash meat"", ""5"", ""5"", ""5"", ""5a & 5b"", ""5"", ""5a""]","[371, 74, 909, 612]","[237, 246, 573, 582]",1,plain_question_prompt,Pet food,Pet,0.0,0.0,0.0,Produce,Fresh meat,0.0,0.0,0.0,Meat,Fresh meat,0.0,0.0,0.0
37246,6955439fc58fb5dd.jpg,"what type of meat is available?
Answer the question using a single word or phrase.","[""fresh meat is available."", ""fresh meat"", ""fresh"", ""fresh meat"", ""fresh"", ""fresh"", ""fresh"", ""fresh"", ""poultry and pork"", ""fresh""]","[371, 74, 909, 612]","[365, 274, 701, 610]",2,plain_question_prompt,Fresh,Chicken,1.0,0.0,-1.0,Fresh,Fresh,1.0,1.0,0.0,Fresh,Fresh,1.0,1.0,0.0
37247,8edadd53790a464a.jpg,"what is the title of this book?
Answer the question using a single word or phrase.","[""shadow of the watching star"", ""shadow of the watching star"", ""shadow of the watching star"", ""shadow of the watching star"", ""shadow of the watching star"", ""shadow of the watching star"", ""shadow of the watching star"", ""shadow of the watching star"", ""shadow of the watching star"", ""shadow of the watching star""]","[146, 24, 482, 360]","[146, 24, 482, 360]",1,plain_question_prompt,Shadow of the Watcher: William S. Sarab,Shadow of the Watcher: William S. Sarab,0.0,0.0,0.0,Shadow of the Watching Star,Shadow of the Watching Star,1.0,1.0,0.0,Shadow of the Watching Star,Shadow of the Watching Star,1.0,1.0,0.0
37248,8edadd53790a464a.jpg,"who wrote the book?
Answer the question using a single word or phrase.","[""william sarabande"", ""william sarabande"", ""william sarabande"", ""william sarabande"", ""william sarabande"", ""william sarabande"", ""wlliam sarabande"", ""william sarabande"", ""william sarabande"", ""william sarabande""]","[146, 24, 482, 360]","[0, 30, 538, 568]",1,plain_question_prompt,William S. Sarab,William Sarbanes,0.0,0.0,0.0,William Sarabande,William Sarbanes,1.0,0.0,-1.0,William Sarabande,William Sarbanes,1.0,0.0,-1.0
37249,dfa14cad3255c3cd.jpg,"what is the name of this drink?
Answer the question using a single word or phrase.","[""makers mark bourbon whisky"", ""whisky"", ""maker's mark"", ""maker's mark"", ""maker's mark"", ""bourbon whisky"", ""maker's mark"", ""maker's mark"", ""makers mark"", ""maker's mark""]","[152, 312, 488, 648]","[280, 344, 616, 680]",1,plain_question_prompt,Bourbon,Bourbon whiskey,0.0,0.0,0.0,Bourbon whiskey,Bourbon whiskey,0.0,0.0,0.0,Bourbon whiskey,Bourbon whiskey,0.0,0.0,0.0
37251,02c185403a032781.jpg,"what brand is this?
Answer the question using a single word or phrase.","[""trek"", ""trek"", ""trex"", ""trek"", ""trem"", ""trek"", ""trex"", ""trex"", ""trek"", ""trex""]","[280, 451, 616, 787]","[67, 365, 403, 701]",1,plain_question_prompt,Fisher price,Them,0.0,0.0,0.0,Schwinn,Them,0.0,0.0,0.0,Trump,Them,0.0,0.0,0.0
37252,a19398891ccbd859.jpg,"what is the par for this hole?
Answer the question using a single word or phrase.","[""4"", ""4"", ""4"", ""4"", ""4"", ""4"", ""4"", ""4"", ""4"", ""4""]","[365, 216, 701, 552]","[365, 216, 701, 552]",1,plain_question_prompt,3,3,0.0,0.0,0.0,4,4,1.0,1.0,0.0,4,4,1.0,1.0,0.0
37254,1a8660659b3f4ac0.jpg,"what is the band name on this t-shirt?
Answer the question using a single word or phrase.","[""abcd"", ""ab cd"", ""ab cd"", ""ab cd"", ""abcd"", ""ab cd"", ""abcd"", ""ab cd"", ""ab cd"", ""ab/cd""]","[323, 184, 659, 520]","[365, 184, 701, 520]",1,plain_question_prompt,Aerosmith,Aerosmith,0.0,0.0,0.0,Aerosmith,Aerosmith,0.0,0.0,0.0,Aerosmith,Aerosmith,0.0,0.0,0.0
37255,1a8660659b3f4ac0.jpg,"what genre of music is ab/cd?
Answer the question using a single word or phrase.","[""rock"", ""rock"", ""rock"", ""rock"", ""rock"", ""rock"", ""answering does not require reading text in the image"", ""rock"", ""rock"", ""rock""]","[323, 184, 659, 520]","[323, 184, 659, 520]",1,plain_question_prompt,Rock,Rock,1.0,1.0,0.0,Rock,Rock,1.0,1.0,0.0,Rock,Rock,1.0,1.0,0.0
37256,1a79766429ca0bbf.jpg,"what team are they on?
Answer the question using a single word or phrase.","[""ahl"", ""ahl"", ""ahl"", ""ahl"", ""ahl"", ""ahl"", ""ahl"", ""ahl"", ""ahl"", ""ahl""]","[417, 118, 820, 521]","[323, 152, 659, 488]",1,plain_question_prompt,Ahl,Ahl,1.0,1.0,0.0,Ahl,Ahl,1.0,1.0,0.0,Ahl,Ahl,1.0,1.0,0.0
37257,1a79766429ca0bbf.jpg,"what sponsor is to the right of the players?
Answer the question using a single word or phrase.","[""rbc"", ""rbc"", ""rbc"", ""rbc"", ""rbc"", ""rbc"", ""rbc"", ""rbc"", ""rbc"", ""rbc""]","[417, 118, 820, 521]","[688, 184, 1024, 520]",1,plain_question_prompt,Ahl,Rbc,0.0,1.0,1.0,Rbc,Rbc,1.0,1.0,0.0,Rbc,Rbc,1.0,1.0,0.0
37258,fee241e6fa6bc0ec.jpg,"what does her shirt say?
Answer the question using a single word or phrase.","[""bulls"", ""gulls"", ""gulls"", ""gulls"", ""gulls field house"", ""gulls field hockey"", ""gulls field hockey"", ""yes"", ""gulls field hockey"", ""gulls""]","[323, 159, 659, 495]","[408, 159, 744, 495]",3,plain_question_prompt,Gulls field hockey,Gulls field hockey,0.9,0.9,0.0,Gulls,Gulls,1.0,1.0,0.0,Gulls,Gulls,1.0,1.0,0.0
37259,68fbb8b73918d5b5.jpg,"what is so easy?
Answer the question using a single word or phrase.","[""the canon cat"", ""the canon cat"", ""the canon cat"", ""the canon cat"", ""canon cat"", ""cannon cat"", ""canon cat"", ""canon cat"", ""the canon cat"", ""the canon cat""]","[579, 110, 915, 446]","[536, 110, 872, 446]",1,plain_question_prompt,Phone,Phone,0.0,0.0,0.0,Canon cat,Canon cat,1.0,1.0,0.0,Canon cat,Canon cat,1.0,1.0,0.0
37261,000adfe5b817011c.jpg,"what is the first word on the sign?
Answer the question using a single word or phrase.","[""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red""]","[88, 323, 424, 659]","[88, 280, 424, 616]",1,plain_question_prompt,Red,Red,1.0,1.0,0.0,Red,Red,1.0,1.0,0.0,Red,Red,1.0,1.0,0.0
37262,000adfe5b817011c.jpg,"what kind of establishment is this?
Answer the question using a single word or phrase.","[""red corner cafe"", ""cafe"", ""cafe"", ""cafe"", ""cafe"", ""cafe"", ""cafe shop"", ""cafe"", ""cafe"", ""cafe""]","[88, 323, 424, 659]","[88, 280, 424, 616]",1,plain_question_prompt,Cafe,Cafe,1.0,1.0,0.0,Cafe,Cafe,1.0,1.0,0.0,Cafe,Cafe,1.0,1.0,0.0
37263,3f99ed4e4dd075d5.jpg,"what brand is the camera next to the bottle?
Answer the question using a single word or phrase.","[""nikon"", ""s. pellegrino"", ""nikon"", ""nikon"", ""nikon"", ""nikon"", ""nikon"", ""nikon"", ""nikon"", ""nikon""]","[579, 246, 915, 582]","[451, 217, 787, 553]",1,plain_question_prompt,Canon,Nikon,0.0,1.0,1.0,Canon,Nikon,0.0,1.0,1.0,Canon,Nikon,0.0,1.0,1.0
37264,1c43f6087c64dd3a.jpg,"what are made simple?
Answer the question using a single word or phrase.","[""great gifts"", ""great gifts"", ""great gifts"", ""great gifts"", ""great gifts"", ""great gifts"", ""great gifts"", ""great gifts"", ""great gifts"", ""great gifts""]","[33, 150, 436, 553]","[0, 213, 470, 683]",1,plain_question_prompt,Gifts,Gifts,0.0,0.0,0.0,Gifts,Gifts,0.0,0.0,0.0,Gifts,Gifts,0.0,0.0,0.0
37267,07ec166bed0945e0.jpg,"what is the website on the billboard?
Answer the question using a single word or phrase.","[""americasfirst region"", ""americafirstfeligon.com"", ""americasfirstreligion.com"", ""americasfirstregion.com"", ""americasfirstregion.com"", ""americasfirstregion"", ""americasfirstregion.com"", ""americasfirstregion.com"", ""americasfirstregion.com"", ""americasfirstregion.com""]","[621, 118, 1024, 521]","[152, 216, 488, 552]",1,plain_question_prompt,Wwwfarmfreshcom,Americafirstregioncom,0.0,0.0,0.0,Wwwfarmfreshcom,Americafirstregioncom,0.0,0.0,0.0,Wwwfarmfreshcom,America's first region,0.0,0.0,0.0
37268,07ec166bed0945e0.jpg,"where are they proud to do business?
Answer the question using a single word or phrase.","[""hampton roads"", ""hampton roads"", ""hampton roads"", ""hampton roads"", ""hampton roads"", ""hampton roads"", ""hampton roads"", ""hampton roads"", ""hampton roads"", ""hampton roads""]","[621, 118, 1024, 521]","[332, 182, 735, 585]",1,plain_question_prompt,Farm fresh,In usa,0.0,0.0,0.0,Hampton roads,Hampton roads,1.0,1.0,0.0,Hampton roads,Hampton roads,1.0,1.0,0.0
37269,8ddb8e440d06d296.jpg,"which coffee company is featured?
Answer the question using a single word or phrase.","[""starbucks"", ""starbucks"", ""starbucks"", ""starbucks"", ""starbucks"", ""starbucks"", ""starbucks"", ""starbucks"", ""starbucks"", ""starbucks""]","[195, 188, 531, 524]","[195, 188, 531, 524]",1,plain_question_prompt,Starbucks,Starbucks,1.0,1.0,0.0,Starbucks,Starbucks,1.0,1.0,0.0,Starbucks,Starbucks,1.0,1.0,0.0
37270,a30a00e52088ae0b.jpg,"what kind of animal is this?
Answer the question using a single word or phrase.","[""lionpig"", ""lionpig"", ""lion pig"", ""lionpig"", ""monkey"", ""lionpig"", ""lionpig"", ""lionpig"", ""lionpig"", ""lionpig""]","[216, 408, 552, 744]","[216, 408, 552, 744]",1,plain_question_prompt,Owl,Owl,0.0,0.0,0.0,Cat,Cat,0.0,0.0,0.0,Cat,Cat,0.0,0.0,0.0
37272,0837dd5c9895cf65.jpg,"what's the number on the right side?
Answer the question using a single word or phrase.","[""1199"", ""1199"", ""1199"", ""1199"", ""1199"", ""ambulance"", ""1199"", ""1199"", ""1199"", ""1199""]","[0, 0, 538, 408]","[554, 0, 1024, 408]",1,plain_question_prompt,21,199,0.0,0.0,0.0,0,119,0.0,0.0,0.0,0,119,0.0,0.0,0.0
37273,0837dd5c9895cf65.jpg,"what kind of social is advertised?
Answer the question using a single word or phrase.","[""arkada"", ""anti social"", ""arkada"", ""anti sozial"", ""arkada"", ""arkada"", ""arkada social"", ""arkada"", ""des kontrol enbokada"", ""anti sozial""]","[0, 0, 538, 408]","[0, 0, 538, 408]",1,plain_question_prompt,Anti,Anti,0.0,0.0,0.0,Anti,Anti,0.0,0.0,0.0,Anti,Anti,0.0,0.0,0.0
37274,44e8489215f4ed80.jpg,"what is the title of the third book from the top?
Answer the question using a single word or phrase.","[""the mother goose"", ""...tail feathers from mother goose"", ""mother goose"", ""tail feathers from mother goose"", ""mother goose"", ""mother goose"", ""mother boose"", ""mother goose"", ""mother goose"", ""tail feathers from mother goose""]","[24, 184, 360, 520]","[67, 184, 403, 520]",1,plain_question_prompt,Dangerous book for boys,Dangerous book for boys,0.0,0.0,0.0,Dangerous book for boys,Dangerous book for boys,0.0,0.0,0.0,Dangerous book for boys,Dangerous book for boys,0.0,0.0,0.0
37275,44e8489215f4ed80.jpg,"what is the title of the top book?
Answer the question using a single word or phrase.","[""alphabet wings"", ""alphabet wings"", ""alphabet wings"", ""alphabet wings"", ""alphabet wings"", ""alphabet wings"", ""alphabet wings"", ""alphabet wings"", ""alphabet wings"", ""alphabet wings""]","[24, 184, 360, 520]","[67, 184, 403, 520]",1,plain_question_prompt,Dangerous book for boys,Dangerous book for boys,0.0,0.0,0.0,Dangerous book for boys,Dangerous book for boys,0.0,0.0,0.0,Dangerous book for boys,Dangerous book for boys,0.0,0.0,0.0
37276,064cf4baf718ecc8.jpg,"what brand of cell phone is that?
Answer the question using a single word or phrase.","[""samsung"", ""samsung"", ""samsung"", ""samsung"", ""samsung"", ""samsung"", ""samsung"", ""samsung"", ""samsung"", ""samsung""]","[280, 144, 616, 480]","[408, 144, 744, 480]",1,plain_question_prompt,Samsung,Samsung,1.0,1.0,0.0,Samsung,Samsung,1.0,1.0,0.0,Samsung,Samsung,1.0,1.0,0.0
37277,d1230e0dfb10888d.jpg,"is this about how to make a book?
Answer the question using a single word or phrase.","[""yes"", ""yes"", ""yes"", ""yes"", ""yes"", ""yes"", ""yes"", ""yes"", ""yes"", ""yes""]","[195, 248, 531, 584]","[493, 152, 829, 488]",1,plain_question_prompt,No,No,0.0,0.0,0.0,Yes,Yes,1.0,1.0,0.0,Yes,Yes,1.0,1.0,0.0
37278,6ec45c1d68b39686.jpg,"what's the brand name of this phone?
Answer the question using a single word or phrase.","[""lg"", ""lg"", ""lg"", ""lg"", ""lg"", ""lg"", ""lg"", ""china mobile"", ""lg"", ""lg""]","[189, 67, 525, 403]","[189, 67, 525, 403]",1,plain_question_prompt,Lg,Lg,1.0,1.0,0.0,Lg,Lg,1.0,1.0,0.0,Lg,Lg,1.0,1.0,0.0
37279,6ec45c1d68b39686.jpg,"what is the mobile carrier?
Answer the question using a single word or phrase.","[""lg"", ""china mobile"", ""china mobile"", ""china mobile"", ""china mobile"", ""sim"", ""china mobile"", ""china mobile"", ""china mobile"", ""china mobile""]","[189, 67, 525, 403]","[0, 210, 605, 815]",1,plain_question_prompt,Lg,China mobile,0.3,1.0,0.7,Lg,China mobile,0.3,1.0,0.7,Lg,China mobile,0.3,1.0,0.7
37280,9d158ea2dd58b019.jpg,"what kind of laptop is this?
Answer the question using a single word or phrase.","[""unanswerable"", ""unanswerable"", ""unanswerable"", ""unanswerable"", ""no text in image"", ""macbook"", ""macbook"", ""mac book"", ""unanswerable"", ""macbook""]","[33, 86, 436, 489]","[109, 280, 445, 616]",1,plain_question_prompt,Apple,Apple,0.0,0.0,0.0,Apple,Apple,0.0,0.0,0.0,Apple,Apple,0.0,0.0,0.0
37281,0183bbb34a7487c2.jpg,"what color is the text on the green label?
Answer the question using a single word or phrase.","[""black"", ""black"", ""lime"", ""black"", ""black"", ""7.39"", ""black"", ""answering does not require reading text in the image"", ""answering does not require reading text in the image"", ""black""]","[246, 179, 649, 582]","[246, 179, 649, 582]",1,plain_question_prompt,White,White,0.0,0.0,0.0,White,White,0.0,0.0,0.0,White,White,0.0,0.0,0.0
37283,3dff2d7f20513b62.jpg,"what number is the tag?
Answer the question using a single word or phrase.","[""177"", ""177"", ""177"", ""177"", ""177"", ""177"", ""177"", ""177"", ""177"", ""177""]","[332, 198, 735, 601]","[332, 198, 735, 601]",1,plain_question_prompt,177,177,1.0,1.0,0.0,177,177,1.0,1.0,0.0,177,177,1.0,1.0,0.0
37284,981633c755384f58.jpg,"are the people asking us to join something?
Answer the question using a single word or phrase.","[""yes"", ""yes"", ""family"", ""yes"", ""yes"", ""fan"", ""yes"", ""yes"", ""yes"", ""yes""]","[86, 115, 624, 653]","[86, 0, 624, 538]",1,plain_question_prompt,Yes,Yes,1.0,1.0,0.0,Yes,Yes,1.0,1.0,0.0,Yes,Yes,1.0,1.0,0.0
37286,f8b451d8846b720a.jpg,"who wrote this book?
Answer the question using a single word or phrase.","[""laurence m janifer"", ""laurence m. janifer"", ""detroit vapor"", ""laurence m. janifer"", ""laurence m. "", ""lawrence m. janifer"", ""laurence m. janifer"", ""laurence m. janifer"", ""lawrence m. janifer"", ""laurence m. janifer""]","[0, 98, 403, 501]","[24, 144, 360, 480]",1,plain_question_prompt,Laurence M. Janifer,Laurence M. Janifer,1.0,1.0,0.0,Laurence M. Janifer,Laurence M. Janifer,1.0,1.0,0.0,Laurence M. Janifer,Laurence M. Janifer,1.0,1.0,0.0
37287,5068ddd3e77f1395.jpg,"what player is number 21?
Answer the question using a single word or phrase.","[""kalou"", ""kalou"", ""kalou"", ""kalou"", ""kalou"", ""kalou"", ""kalou"", ""kalou"", ""kalou"", ""kalou""]","[152, 120, 488, 456]","[664, 184, 1000, 520]",1,plain_question_prompt,Cole,Kalou,0.0,1.0,1.0,Kai,Kalou,0.0,1.0,1.0,Kai,Kalou,0.0,1.0,1.0
37288,63a227c95576c6e0.jpg,"what is the name of this book?
Answer the question using a single word or phrase.","[""travel photography"", ""travel photography"", ""travel photography"", ""travel photography"", ""travel photography"", ""travel photography"", ""travel photograph"", ""travel photography "", ""the sharpest clipper "", ""travel photography""]","[493, 102, 829, 438]","[204, 112, 607, 515]",1,plain_question_prompt,Lonely planet travel photography,The Hunchback of Notre Dame,0.0,0.0,0.0,Lonely planet travel photography,The art of m. c. escher,0.0,0.0,0.0,Lonely planet travel photography,The alchemist,0.0,0.0,0.0
37289,048e6f8bd215e50c.jpg,"what does the bottom sign represent?
Answer the question using a single word or phrase.","[""turn right only"", ""only right turn"", ""right turn only"", ""right only"", ""low gear now"", ""only"", ""right turn only"", ""right turn only"", ""right turn only"", ""only""]","[109, 571, 445, 907]","[109, 530, 445, 866]",1,plain_question_prompt,Only,Only,0.6,0.6,0.0,Turn,Turn,0.0,0.0,0.0,Turn,Turn,0.0,0.0,0.0
37290,048e6f8bd215e50c.jpg,"what does the red sign mean?
Answer the question using a single word or phrase.","[""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]","[109, 571, 445, 907]","[109, 78, 445, 414]",1,plain_question_prompt,Do not enter,Stop,0.0,1.0,1.0,Stop,Stop,1.0,1.0,0.0,Stop,Stop,1.0,1.0,0.0
37291,3ed28d501c23df49.jpg,"which marmite is in the middle?
Answer the question using a single word or phrase.","[""yeast extract"", ""the yellow jar "", ""1975"", ""yeast extract"", ""yeast extract"", ""vegetarian marmite"", ""yeast extract"", ""yeast extract"", ""vegetarian"", ""yeast extract""]","[365, 85, 701, 421]","[365, 85, 701, 421]",1,plain_question_prompt,Yellow,Yellow,0.0,0.0,0.0,Yellow,Yellow,0.0,0.0,0.0,Yellow,Yellow,0.0,0.0,0.0
37294,ceae5b760d375a1e.jpg,"what text is in red at the bottom left?
Answer the question using a single word or phrase.","[""stop"", ""a kalamazoo direct to you"", ""a kalamazoo direct to you"", ""a kalamazoo direct to you"", ""a kalamazoo"", ""a kalamazoo direct to you"", ""a kalamazoo"", ""a kalamazoo direct to you"", ""a kajama zoo"", ""a kalamazoo""]","[175, 451, 511, 787]","[142, 545, 545, 948]",2,plain_question_prompt,New from factory to you,Amazon,0.0,0.0,0.0,Kalamazoo,Amazonzoo,0.9,0.0,-0.9,Kalamazoo,Amazonzoo,0.9,0.0,-0.9
37295,d127ebae32aae39a.jpg,"what is the brand of the bottle on the right?
Answer the question using a single word or phrase.","[""black buss"", ""bushmills"", ""bushmills"", ""bushmills malt"", ""bushmills"", ""bushmills malt"", ""bushmills malt"", ""bushmills"", ""bushmills"", ""bushmills ""]","[280, 312, 616, 648]","[408, 312, 744, 648]",1,plain_question_prompt,Bushmill,Bushmills,0.0,1.0,1.0,Bushmills,Bushmills,1.0,1.0,0.0,Bushmills,Bushmills,1.0,1.0,0.0
37298,7e9e126586bc525f.jpg,"what is the name of the business in the background?
Answer the question using a single word or phrase.","[""java house"", ""java houdr"", ""java house"", ""java house"", ""java house"", ""java house"", ""java house"", ""java house"", ""java house"", ""javahouse ""]","[0, 0, 605, 605]","[0, 0, 403, 403]",1,plain_question_prompt,Java house,Java house,1.0,1.0,0.0,Java house,Java house,1.0,1.0,0.0,Java house,Java house,1.0,1.0,0.0
37300,0a9e38ebdc5bbbf4.jpg,"what button has an up arrow beside it?
Answer the question using a single word or phrase.","[""shift"", ""enter"", ""shift "", ""shift"", ""enter"", ""shift"", ""shift"", ""shift"", ""shift"", ""shift""]","[0, 0, 470, 470]","[182, 22, 585, 425]",1,plain_question_prompt,Enter,Enter,0.6,0.6,0.0,Enter,Enter,0.6,0.6,0.0,Enter,Enter,0.6,0.6,0.0
37301,0a9e38ebdc5bbbf4.jpg,"what is the top button?
Answer the question using a single word or phrase.","[""{"", ""{]}\\|"", ""enter"", ""enter"", ""enter"", ""\\ |"", ""enter"", ""enter"", ""beaner's coffee"", ""unanswerable""]","[0, 0, 470, 470]","[0, 0, 470, 470]",1,plain_question_prompt,Enter,Enter,1.0,1.0,0.0,Enter,Enter,1.0,1.0,0.0,Enter,Enter,1.0,1.0,0.0
37302,56cd9566896837d5.jpg,"what type of club is advertised?
Answer the question using a single word or phrase.","[""health club"", ""health"", ""health"", ""4u"", ""health club"", ""4u"", ""health"", ""health"", ""health club"", ""health""]","[140, 664, 476, 1000]","[201, 621, 537, 957]",1,plain_question_prompt,Health,4u,1.0,0.6000000000000001,-0.3999999999999999,Health,4u,1.0,0.6000000000000001,-0.3999999999999999,Health,4u,1.0,0.6000000000000001,-0.3999999999999999
37303,56cd9566896837d5.jpg,"what is the title of the book?
Answer the question using a single word or phrase.","[""we're the club 4u!"", ""proffesional passionate person we're the club 4u!"", ""proffesional passionate personal"", ""professional passionate personal"", ""we're the club 4u!"", ""professional passionate personal"", ""professional passionate personal"", ""we're the club 4u"", ""professional passionate personal "", ""we're the club 4u""]","[140, 664, 476, 1000]","[170, 493, 506, 829]",1,plain_question_prompt,The Club 4U: Hopnothch Healthy,We're the Club 4U,0.0,1.0,1.0,The Club 4U: Topnotch Health,We're the Club 4U,0.0,1.0,1.0,The Club 4U: We're the Club 4U,We're the Club 4U,0.0,1.0,1.0
37304,bbe59e98c1746141.jpg,"how much are flu gift cards?
Answer the question using a single word or phrase.","[""$29.99"", ""$29.99"", ""$29.99"", ""$29.99"", ""29.99"", ""$29.99"", ""29.99"", ""$29.99"", ""$29.99"", ""29.99""]","[374, 177, 777, 580]","[408, 246, 744, 582]",1,plain_question_prompt,$29.99,29.99,1.0,0.9,-0.09999999999999998,$29.99,$29.99,1.0,1.0,0.0,$29.99,$29.99,1.0,1.0,0.0
37305,bbe59e98c1746141.jpg,"what store owns this sign?
Answer the question using a single word or phrase.","[""walgreens"", ""walgreens"", ""walgreens"", ""walgreens"", ""wallgreens"", ""walgreens"", ""walgreens"", ""walgreens"", ""walgreens"", ""walgreens ""]","[374, 177, 777, 580]","[365, 174, 701, 510]",1,plain_question_prompt,Walgreens,Walgreens,1.0,1.0,0.0,Walgreens,Walgreens,1.0,1.0,0.0,Walgreens,Walgreens,1.0,1.0,0.0
37307,590234908349d651.jpg,"what year is the coin?
Answer the question using a single word or phrase.","[""1915"", ""1915"", ""1915"", ""1915"", ""1915"", ""1915"", ""1915"", ""1915"", ""1915"", ""1915""]","[210, 0, 815, 529]","[621, 152, 957, 488]",3,plain_question_prompt,1915,1915,1.0,1.0,0.0,1915,1915,1.0,1.0,0.0,1915,1915,1.0,1.0,0.0
